work_year,ExperienceLevel,EmploymentType,JobTitle,Salary,SalaryCurrency,SalaryInUsd,EmployeeResidence,RemoteRatio,CompanyLocation,CompanySize
2022,MI,FT,68,120000,USD,120000,US,100,US,S
2022,MI,FT,18,1400000,INR,17805,IN,100,IN,M
2022,MI,FT,48,2400000,INR,30523,IN,100,IN,L
2022,MI,FT,69,53000,EUR,55685,PT,50,PT,L
2022,MI,PT,34,50000,EUR,52533,DE,50,DE,L
2022,EN,FT,48,1400000,INR,17805,IN,100,IN,M
2022,MI,FT,8,75000,USD,75000,BO,100,US,L
2022,MI,FT,6,157000,USD,157000,US,100,US,L
2022,MI,FT,18,90000,CAD,69133,CA,50,CA,L
2022,EN,FT,34,65000,USD,65000,US,100,US,S
2022,SE,FT,68,65000,EUR,68293,IE,100,IE,S
2021,MI,FT,48,109000,USD,109000,US,50,US,L
2022,MI,FT,48,88000,CAD,67597,CA,100,CA,M
2022,EN,FT,24,10000,USD,10000,PT,100,LU,M
2022,MI,FT,26,20000,USD,20000,GR,100,GR,S
2021,SE,FT,59,87000,EUR,102839,SI,100,SI,L
2022,SE,FT,59,200000,USD,200000,MY,100,US,M
2022,EN,FT,48,66500,CAD,51081,CA,100,CA,L
2022,MI,FT,48,78000,USD,78000,US,100,US,M
2022,SE,FT,34,135000,USD,135000,US,100,US,M
2022,SE,FT,34,115000,USD,115000,US,100,US,M
2022,MI,FT,68,121000,AUD,83864,AU,100,AU,L
2022,EN,FT,48,40000,USD,40000,JP,100,MY,L
2022,MI,FT,59,30000,EUR,31520,EE,100,EE,S
2022,SE,FT,68,57000,EUR,59888,NL,100,NL,L
2020,EN,FT,34,48000,EUR,54742,PK,100,DE,L
2022,SE,FT,90,85000,EUR,89306,FR,50,FR,L
2022,EN,FT,48,120000,AUD,83171,AU,50,AU,M
2022,SE,FT,48,165000,USD,165000,US,100,US,M
2022,MI,FT,73,153000,USD,153000,US,50,US,M
2022,SE,FT,48,100000,USD,100000,BR,100,US,M
2022,SE,FT,67,100000,CAD,76814,CA,100,CA,M
2022,MI,FT,48,150000,PLN,33609,PL,100,PL,L
2022,MI,FT,82,75000,USD,75000,CA,100,CA,S
2020,MI,FT,87,20000,USD,20000,HN,0,HN,S
2022,EN,CT,8,29000,EUR,30469,TN,100,CZ,M
2021,MI,FT,90,69999,USD,69999,CZ,50,CZ,L
2022,EN,FT,34,52800,EUR,55475,PK,100,DE,M
2022,MI,FT,90,59000,EUR,61989,AT,0,AT,L
2022,SE,FT,46,152500,USD,152500,US,100,US,M
2022,EN,FT,90,120000,USD,120000,US,100,US,L
2022,MI,FT,48,135000,USD,135000,US,100,US,L
2022,SE,FT,29,405000,USD,405000,US,100,US,L
2021,SE,FT,34,150000,USD,150000,US,0,US,L
2021,SE,FT,46,240000,USD,240000,US,0,US,L
2021,MI,FT,26,135000,USD,135000,US,100,US,L
2021,EN,FT,48,80000,USD,80000,US,100,US,M
2022,SE,FT,6,380000,USD,380000,US,100,US,L
2022,MI,FT,48,115000,CHF,120402,CH,0,CH,L
2022,SE,FT,6,177000,USD,177000,US,100,US,L
2022,MI,FT,34,62000,EUR,65141,FR,100,FR,M
2022,MI,FT,48,48000,USD,48000,RU,100,US,S
2022,EN,FT,28,20000,USD,20000,PK,0,PK,M
2021,SE,FT,85,220000,USD,220000,US,0,US,L
2021,MI,FT,78,8500000,JPY,77364,JP,50,JP,S
2021,MI,FT,78,7000000,JPY,63711,JP,50,JP,S
2022,EN,FT,25,150000,USD,150000,AU,100,AU,S
2021,MI,FT,26,90000,USD,90000,US,100,US,M
2022,MI,FL,48,100000,USD,100000,CA,100,US,M
2021,EN,FT,48,100000,USD,100000,US,0,US,S
2022,EN,PT,48,100000,USD,100000,DZ,50,DZ,M
2022,SE,FT,90,144000,USD,144000,US,50,US,L
2022,SE,FT,85,148000,EUR,155499,DE,100,DE,M
2021,SE,FT,24,24000,USD,24000,BR,100,BR,M
2021,MI,FT,8,38400,USD,38400,VN,100,US,M
2022,EN,FT,58,100000,USD,100000,US,50,US,L
2021,MI,FT,48,82500,USD,82500,US,100,US,S
2021,EN,FT,48,42000,EUR,49646,FR,50,FR,M
2021,SE,FT,65,3000000,INR,40570,IN,50,IN,L
2022,EN,FT,34,120000,USD,120000,US,100,US,M
2022,SE,FT,66,80000,EUR,84053,DE,0,DE,M
2021,EN,FT,68,20000,USD,20000,IN,100,IN,S
2022,EN,FT,24,125000,USD,125000,US,0,US,M
2021,MI,FT,48,700000,INR,9466,IN,0,IN,S
2021,SE,FT,73,120000,USD,120000,US,50,US,S
2021,EN,PT,26,8760,EUR,10354,ES,50,ES,M
2021,EN,FT,6,80000,GBP,110037,GB,0,GB,L
2022,EN,FT,78,20000,EUR,21013,PT,100,PT,L
2021,EN,FT,26,50000,USD,50000,US,100,US,M
2021,SE,FT,84,200000,USD,200000,US,100,US,M
2021,MI,FT,17,60000,USD,60000,ES,50,RO,M
2021,MI,FT,34,200000,USD,200000,US,100,US,L
2021,EN,FT,67,100000,USD,100000,IQ,50,IQ,S
2021,MI,FT,34,100000,USD,100000,US,100,US,L
2021,SE,FT,68,70000,EUR,82744,BE,50,BE,M
2020,MI,FT,34,51999,EUR,59303,DE,100,DE,S
2021,MI,FT,90,53000,EUR,62649,FR,50,FR,M
2021,MI,FT,34,60000,GBP,82528,GB,100,GB,L
2021,MI,FT,32,170000,USD,170000,US,100,US,L
2021,MI,FT,32,150000,USD,150000,US,100,US,L
2021,EN,FT,13,55000,USD,55000,US,50,US,S
2021,EX,FT,54,250000,USD,250000,US,0,US,L
2021,EN,FT,34,80000,USD,80000,US,100,US,L
2020,EN,FT,17,70000,USD,70000,US,100,US,L
2021,EX,FT,54,110000,EUR,130026,DE,50,DE,M
2021,EN,FT,43,54000,EUR,63831,DE,50,DE,L
2020,SE,FT,48,60000,EUR,68428,GR,100,US,L
2021,EX,FT,60,85000,USD,85000,RU,0,RU,M
2021,EX,FT,59,230000,USD,230000,RU,50,RU,L
2021,EN,FT,68,125000,USD,125000,US,100,US,S
2021,SE,FT,30,120000,USD,120000,US,100,US,M
2020,MI,FT,90,450000,USD,450000,US,0,US,M
2020,MI,FT,26,41000,EUR,46759,FR,50,FR,L
2020,MI,FT,34,65000,EUR,74130,AT,50,AT,L
2021,SE,FT,44,159500,CAD,127221,CA,50,CA,L
2021,SE,FT,46,144000,USD,144000,US,100,US,L
2021,EN,FT,48,13400,USD,13400,UA,100,UA,L
2021,MI,FT,48,95000,CAD,75774,CA,100,CA,L
2021,MI,FT,48,150000,USD,150000,US,100,US,M
2020,MI,FT,43,103000,USD,103000,US,100,US,L
2021,SE,FT,34,153000,USD,153000,US,100,US,L
2021,MI,FT,34,90000,USD,90000,US,100,US,L
2021,EN,FT,26,90000,USD,90000,US,100,US,S
2021,EN,FT,26,60000,USD,60000,US,100,US,S
2021,MI,FT,48,50000,USD,50000,NG,100,NG,L
2021,EN,PT,4,12000,USD,12000,PK,100,US,M
2021,MI,PT,1,400000,INR,5409,IN,50,IN,M
2021,MI,CT,78,270000,USD,270000,US,100,US,L
2021,MI,FT,6,68000,CAD,54238,GB,50,CA,L
2021,MI,FT,68,40000,EUR,47282,ES,100,ES,S
2021,EX,FT,54,130000,EUR,153667,IT,100,PL,L
2021,MI,FT,34,110000,PLN,28476,PL,100,PL,L
2021,MI,FT,28,110000,USD,110000,US,100,US,L
2021,EN,FT,90,60000,GBP,82528,GB,50,GB,L
2020,EN,FT,68,250000,USD,250000,US,50,US,L
2021,EN,FT,26,50000,EUR,59102,FR,50,FR,M
2021,SE,FT,26,80000,USD,80000,BG,100,US,S
2020,EN,FT,26,10000,USD,10000,NG,100,NG,S
2020,EN,FT,68,138000,USD,138000,US,100,US,S
2021,MI,FT,34,140000,USD,140000,US,100,US,L
2021,SE,FT,28,67000,EUR,79197,DE,100,DE,L
2021,SE,FT,63,170000,USD,170000,US,100,US,L
2021,EN,FT,26,80000,USD,80000,US,100,US,M
2020,MI,FT,48,45760,USD,45760,PH,100,US,S
2021,MI,FT,13,100000,USD,100000,US,100,US,M
2021,SE,FT,48,45000,EUR,53192,FR,50,FR,L
2021,EX,FT,59,235000,USD,235000,US,100,US,L
2021,EX,FT,13,150000,USD,150000,IN,100,US,L
2020,EX,FT,34,70000,EUR,79833,ES,50,ES,L
2021,EN,FT,73,225000,USD,225000,US,100,US,L
2021,EN,FT,43,65000,EUR,76833,DE,100,DE,S
2020,MI,FT,69,44000,EUR,50180,PT,0,PT,M
2021,SE,FT,76,75000,EUR,88654,GR,100,DK,L
2021,SE,FT,64,75000,GBP,103160,GB,100,GB,S
2021,SE,FT,34,82500,GBP,113476,GB,100,GB,M
2021,SE,FT,68,80000,EUR,94564,DE,50,DE,L
2021,EN,FT,34,2250000,INR,30428,IN,100,IN,L
2021,SE,FT,34,150000,USD,150000,US,100,US,M
2021,SE,FT,34,115000,USD,115000,US,100,US,S
2021,MI,FT,90,235000,CAD,187442,CA,100,CA,L
2021,MI,FT,26,37456,GBP,51519,GB,50,GB,L
2020,MI,FT,34,106000,USD,106000,US,100,US,L
2020,MI,FT,34,88000,GBP,112872,GB,50,GB,L
2021,MI,FT,13,11000000,HUF,36259,HU,50,US,L
2021,SE,FT,34,150000,USD,150000,US,100,US,L
2020,EN,PT,78,14000,EUR,15966,DE,100,DE,S
2021,MI,FT,25,81000,EUR,95746,DE,100,US,S
2021,EN,FT,25,70000,USD,70000,US,100,US,M
2020,MI,FT,48,60000,GBP,76958,GB,100,GB,S
2021,MI,FT,21,120000,SGD,89294,SG,50,SG,L
2021,EN,FT,48,2200000,INR,29751,IN,50,IN,L
2021,SE,FT,64,276000,USD,276000,US,0,US,L
2020,SE,FT,34,188000,USD,188000,US,100,US,L
2021,SE,FT,21,160000,USD,160000,BR,100,US,S
2020,MI,FT,48,105000,USD,105000,US,100,US,L
2021,MI,FT,34,200000,USD,200000,US,100,US,L
2021,SE,FT,34,174000,USD,174000,US,100,US,L
2021,MI,FT,26,93000,USD,93000,US,100,US,L
2021,EN,FT,48,2100000,INR,28399,IN,100,IN,M
2021,SE,FT,90,51400,EUR,60757,PT,50,PT,L
2021,EN,FT,48,90000,USD,90000,US,100,US,S
2020,MI,FT,34,61500,EUR,70139,FR,50,FR,L
2020,EN,FT,26,450000,INR,6072,IN,0,IN,S
2020,SE,FT,34,720000,MXN,33511,MX,0,MX,S
2021,SE,FT,82,170000,USD,170000,US,100,US,M
2021,SE,FT,34,70000,GBP,96282,GB,50,GB,L
2021,MI,FT,34,108000,TRY,12103,TR,0,TR,M
2021,EN,FT,48,31000,EUR,36643,FR,50,FR,L
2021,MI,FT,34,52500,GBP,72212,GB,50,GB,L
2020,EN,FT,26,91000,USD,91000,US,100,US,L
2021,SE,FT,16,125000,CAD,99703,CA,50,CA,M
2021,SE,FT,48,165000,USD,165000,US,100,US,L
2021,MI,FT,26,80000,USD,80000,US,100,US,L
2021,SE,FT,48,130000,CAD,103691,CA,100,CA,L
2021,EN,FT,34,1600000,INR,21637,IN,50,IN,M
2020,EN,FT,90,42000,USD,42000,NL,50,NL,L
2020,MI,FT,65,115000,USD,115000,AE,0,AE,L
2021,MI,FT,90,80000,CAD,63810,CA,100,CA,M
2020,SE,FT,73,260000,USD,260000,JP,0,JP,S
2021,MI,FT,60,110000,USD,110000,US,0,US,S
2021,MI,FT,32,180000,USD,180000,US,100,US,L
2021,SE,FT,26,200000,USD,200000,US,100,US,L
2020,SE,FT,17,85000,GBP,109024,GB,50,GB,M
2021,SE,FT,34,200000,USD,200000,US,100,US,L
2021,SE,FT,78,256000,USD,256000,US,100,US,S
2021,MI,FT,34,110000,USD,110000,US,100,US,L
2020,MI,FT,48,70000,EUR,79833,DE,0,DE,L
2021,EN,FT,34,72500,USD,72500,US,100,US,L
2021,SE,FT,68,185000,USD,185000,US,50,US,L
2021,MI,PT,34,59000,EUR,69741,NL,100,NL,L
2021,EN,FT,90,100000,USD,100000,JE,0,CN,L
2021,MI,FT,34,112000,USD,112000,US,100,US,L
2020,SE,FT,68,150000,USD,150000,US,50,US,L
2021,SE,FT,48,180000,TRY,20171,TR,50,TR,L
2021,SE,FT,4,55000,USD,55000,ES,100,ES,L
2021,EN,FT,48,58000,USD,58000,US,50,US,L
2021,EN,FT,48,100000,USD,100000,US,100,US,M
2021,SE,FT,48,65720,EUR,77684,FR,50,FR,M
2021,EN,FT,68,85000,USD,85000,NL,100,DE,S
2021,EN,FT,43,65000,EUR,76833,DE,0,DE,L
2021,SE,CT,93,105000,USD,105000,US,100,US,M
2020,EN,FT,26,72000,USD,72000,US,100,US,L
2021,EN,FT,34,55000,EUR,65013,DE,50,DE,M
2021,MI,FT,34,250000,TRY,28016,TR,100,TR,M
2021,MI,FT,34,111775,USD,111775,US,0,US,M
2021,MI,FT,34,93150,USD,93150,US,0,US,M
2021,SE,FT,64,160000,USD,160000,PR,50,US,S
2021,MI,FT,48,21600,EUR,25532,RS,100,DE,S
2021,SE,FT,68,4900000,INR,66265,IN,0,IN,L
2021,MI,FT,48,1250000,INR,16904,IN,100,IN,S
2021,SE,FT,26,54000,EUR,63831,DE,50,DE,L
2020,SE,FT,65,190000,USD,190000,US,100,US,S
2021,EX,FT,54,120000,EUR,141846,DE,0,DE,L
2021,EN,FT,17,1200000,INR,16228,IN,100,IN,L
2021,SE,FT,26,90000,CAD,71786,CA,100,CA,M
2020,MI,FT,48,11000000,HUF,35735,HU,50,HU,L
2021,SE,FT,48,135000,USD,135000,US,0,US,L
2021,EN,FT,68,21000,EUR,24823,DE,50,DE,M
2021,SE,FT,46,4000000,INR,54094,IN,50,US,L
2021,SE,FT,68,1799997,INR,24342,IN,100,IN,L
2021,EN,FT,13,9272,USD,9272,KE,100,KE,S
2021,MI,FT,48,147000,USD,147000,US,50,US,L
2021,SE,FT,90,120500,CAD,96113,CA,50,CA,L
2021,SE,FT,46,174000,USD,174000,US,100,US,L
2020,MI,FT,18,135000,USD,135000,US,100,US,L
2021,EN,FT,68,21844,USD,21844,CO,50,CO,M
2020,SE,FT,64,125000,USD,125000,NZ,50,NZ,S
2020,EN,FT,48,45000,EUR,51321,FR,0,FR,S
2020,MI,FT,48,3000000,INR,40481,IN,0,IN,L
2021,EX,FT,43,59000,EUR,69741,FR,100,ES,S
2021,SE,FT,28,50000,USD,50000,VN,100,GB,M
2020,EN,FT,48,35000,EUR,39916,FR,0,FR,M
2020,MI,FT,63,87000,USD,87000,US,100,US,L
2021,MI,FT,34,22000,EUR,26005,RO,0,US,L
2021,MI,FT,48,76760,EUR,90734,DE,50,DE,L
2021,MI,FT,17,1672000,INR,22611,IN,0,IN,L
2021,MI,FT,48,420000,INR,5679,IN,100,US,S
2021,EN,FT,68,81000,USD,81000,US,50,US,S
2021,MI,FT,48,30400000,CLP,40038,CL,100,CL,L
2021,EN,FT,43,90000,USD,90000,US,100,US,S
2021,MI,FT,48,52000,EUR,61467,DE,50,AT,M
2021,SE,FT,69,195000,USD,195000,US,100,US,M
2021,MI,FT,48,32000,EUR,37825,ES,100,ES,L
2020,MI,FT,26,85000,USD,85000,US,100,US,L
2021,EX,CT,85,416000,USD,416000,US,100,US,S
2021,SE,FT,73,225000,USD,225000,US,100,CA,L
2021,MI,FT,48,40900,GBP,56256,GB,50,GB,L
2021,MI,FT,48,2500000,INR,33808,IN,0,IN,M
2021,MI,FT,48,85000,GBP,116914,GB,50,GB,L
2021,MI,FT,68,180000,PLN,46597,PL,100,PL,L
2020,MI,FT,26,8000,USD,8000,PK,50,PK,L
2020,EN,FT,34,4450000,JPY,41689,JP,100,JP,S
2020,SE,FT,17,100000,EUR,114047,PL,100,GB,S
2021,MI,FT,68,75000,EUR,88654,BE,100,BE,M
2020,EN,FT,43,423000,INR,5707,IN,50,IN,M
2020,MI,FT,64,56000,USD,56000,PT,100,US,M
2021,EN,PT,24,180000,DKK,28609,DK,50,DK,S
2021,MI,FT,48,75000,EUR,88654,DE,50,DE,L
2020,MI,FT,87,450000,INR,6072,IN,100,IN,L
2020,SE,FT,34,42000,EUR,47899,GR,50,GR,L
2020,MI,FT,13,98000,USD,98000,US,0,US,M
2021,MI,FT,34,48000,GBP,66022,HK,50,GB,S
2021,MI,FT,90,48000,EUR,56738,FR,50,FR,S
2021,MI,FT,68,21000,EUR,24823,SI,50,SI,L
2021,SE,FT,30,120000,USD,120000,US,0,US,L
2021,MI,FL,34,20000,USD,20000,IT,0,US,L
2020,EX,FT,54,325000,USD,325000,US,100,US,L
2021,SE,FT,68,200000,USD,200000,US,100,US,L
2020,EN,FT,4,300000,DKK,45896,DK,50,DK,S
2021,MI,FT,48,160000,USD,160000,US,100,US,L
2021,SE,FT,90,50000,USD,50000,FR,100,US,S
2021,MI,FT,44,34000,EUR,40189,GR,100,GR,M
2021,MI,FT,48,69600,BRL,12901,BR,0,BR,S
2021,SE,FT,34,165000,USD,165000,US,0,US,M
2021,EN,FT,17,435000,INR,5882,IN,0,CH,L
2020,MI,FT,48,37000,EUR,42197,FR,50,FR,S
2021,SE,FT,84,185000,USD,185000,US,100,US,L
2020,EN,FT,48,55000,EUR,62726,DE,50,DE,S
2021,MI,FT,48,76760,EUR,90734,DE,50,DE,L
2020,EN,PT,48,19000,EUR,21669,IT,50,IT,S
2020,MI,FT,34,110000,USD,110000,US,100,US,L
2021,SE,FT,30,140000,USD,140000,US,100,US,L
2020,SE,FT,48,120000,USD,120000,US,50,US,L
2021,SE,FT,48,110000,CAD,87738,CA,100,CA,S
2021,SE,FT,57,45000,GBP,61896,GB,50,GB,L
2021,MI,FL,73,12000,USD,12000,PK,50,PK,M
2021,SE,FT,34,65000,EUR,76833,RO,50,GB,S
2021,MI,FT,68,74000,USD,74000,JP,50,JP,S
2021,SE,FT,46,152000,USD,152000,US,100,FR,L
2021,MI,FT,17,18000,USD,18000,MD,0,MD,S
2020,SE,FL,24,60000,USD,60000,RU,100,US,S
2021,MI,FT,48,130000,USD,130000,US,50,US,L
2021,SE,FT,24,102000,BRL,18907,BR,0,BR,M
2021,EN,FT,18,50000,EUR,59102,LU,100,LU,L
2021,SE,FT,85,147000,EUR,173762,DE,100,DE,M
2020,SE,FT,85,130000,EUR,148261,DE,100,DE,M
2020,MI,FT,48,34000,EUR,38776,ES,100,ES,M
2021,MI,FT,48,39600,EUR,46809,ES,100,ES,M
2021,EN,FT,4,1335000,INR,18053,IN,100,AS,S
2020,SE,FT,48,80000,EUR,91237,AT,0,AT,S
2020,MI,FT,48,55000,EUR,62726,FR,50,LU,S
2021,MI,FT,48,115000,USD,115000,US,50,US,L
2021,SE,FT,85,235000,USD,235000,US,100,US,L
2021,MI,FT,63,1450000,INR,19609,IN,100,IN,L
2021,EN,PT,4,12000,USD,12000,BR,100,US,S
2021,MI,FT,26,75000,USD,75000,US,0,US,L
2021,MI,FT,26,62000,USD,62000,US,0,US,L
2021,MI,FT,48,73000,USD,73000,US,0,US,L
2021,MI,FT,34,38400,EUR,45391,NL,100,NL,L
2020,SE,FT,46,190200,USD,190200,US,100,US,M
2020,MI,FT,48,118000,USD,118000,US,100,US,M
2020,MI,FT,48,138350,USD,138350,US,100,US,M
2020,MI,FT,34,130800,USD,130800,ES,100,US,M
2020,SE,FT,68,40000,EUR,45618,HR,100,HR,S
2021,SE,FT,54,168000,USD,168000,JP,0,JP,S
2021,MI,FT,48,160000,SGD,119059,SG,100,IL,M
2021,MI,FT,8,423000,USD,423000,US,50,US,L
2021,MI,FT,34,24000,EUR,28369,MT,50,MT,L
2021,SE,FT,50,165000,USD,165000,US,100,US,L
2020,SE,FT,48,412000,USD,412000,US,100,US,L
2021,MI,FT,85,151000,USD,151000,US,100,US,L
2020,EN,FT,48,105000,USD,105000,US,100,US,S
2020,EN,CT,18,100000,USD,100000,US,100,US,L
2021,SE,FT,46,7000000,INR,94665,IN,50,IN,L
